Fecha,Ano,Mes,Dia,Oficina,Sitio_Desembarque,Zo_Captura,Sp_gen,Sp_nom,Pesqueria,Sp,Peso,Precio,Valor,Zona
2009-01-05,2009,1,5,CD. CONSTITUCION,EL CHICHARRON,EL CHICHARRON,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,266.0,3,798.0,zn2
2009-01-22,2009,1,22,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,AGUAS LITORALES (LOPEZ MATEOS),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,1800.0,4,7200.0,zn2
2009-01-28,2009,1,28,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,AGUAS LITORALES (LOPEZ MATEOS),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,895.0,5,4475.0,zn2
2009-03-06,2009,3,6,CD. CONSTITUCION,PAILABOTE,EL PAILABOTE,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,1500.0,6,9000.0,zn2
2009-03-31,2009,3,31,CD. CONSTITUCION,LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,1300.0,6,7800.0,zn2
2009-04-13,2009,4,13,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,AGUAS LITORALES (LOPEZ MATEOS),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,1345.0,6,8070.0,zn2
2009-04-21,2009,4,21,CD. CONSTITUCION,LAS BARRANCAS,LAS BARRANCAS (B.C.S.),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,642.0,8,5136.0,zn2
2009-04-21,2009,4,21,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,AGUAS LITORALES (LOPEZ MATEOS),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,785.0,6,4710.0,zn2
2009-04-22,2009,4,22,CD. CONSTITUCION,LAS BARRANCAS,LAS BARRANCAS (B.C.S.),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,86.0,8,688.0,zn2
2009-04-24,2009,4,24,CD. CONSTITUCION,LAS BARRANCAS,LAS BARRANCAS (B.C.S.),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,218.0,8,1744.0,zn2
2009-04-28,2009,4,28,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,AGUAS LITORALES (LOPEZ MATEOS),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,2375.0,8,19000.0,zn2
2009-04-30,2009,4,30,CD. CONSTITUCION,LAS BARRANCAS,LAS BARRANCAS (B.C.S.),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,18.0,8,144.0,zn2
2009-05-09,2009,5,9,CD. CONSTITUCION,LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,1590.0,6,9540.0,zn2
2009-05-11,2009,5,11,CD. CONSTITUCION,LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,2490.0,6,14940.0,zn2
2009-05-13,2009,5,13,CD. CONSTITUCION,SAN JUANICO,SAN JUANICO,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,800.0,5,4000.0,zn2
2009-05-14,2009,5,14,CD. CONSTITUCION,LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,3950.0,6,23700.0,zn2
2009-05-16,2009,5,16,CD. CONSTITUCION,LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,4000.0,5,20000.0,zn2
2009-05-19,2009,5,19,CD. CONSTITUCION,LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,2535.0,6,15210.0,zn2
2009-05-21,2009,5,21,CD. CONSTITUCION,LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,3850.0,6,23100.0,zn2
2009-05-23,2009,5,23,CD. CONSTITUCION,LAS BARRANCAS,LAS BARRANCAS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,88.0,7,616.0,zn2
2009-05-23,2009,5,23,CD. CONSTITUCION,LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,4000.0,6,24000.0,zn2
2009-05-24,2009,5,24,CD. CONSTITUCION,SAN JUANICO,SAN JUANICO,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,12.0,3,36.0,zn2
2009-05-29,2009,5,29,CD. CONSTITUCION,LAS BARRANCAS,LAS BARRANCAS (B.C.S.),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,52.0,7,364.0,zn2
2009-05-29,2009,5,29,CD. CONSTITUCION,LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,1420.0,6,8520.0,zn2
2009-05-29,2009,5,29,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),BAHIA MAGDALENA (B.C.S.),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,200.0,3,600.0,zn2
2009-06-01,2009,6,1,CD. CONSTITUCION,LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,1800.0,6,10800.0,zn2
2009-06-02,2009,6,2,CD. CONSTITUCION,LAS BARRANCAS,LAS BARRANCAS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,80.0,7,560.0,zn2
2009-06-03,2009,6,3,CD. CONSTITUCION,LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,1400.0,6,8400.0,zn2
2009-06-04,2009,6,4,CD. CONSTITUCION,LAS BARRANCAS,LAS BARRANCAS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,232.0,7,1624.0,zn2
2009-06-06,2009,6,6,CD. CONSTITUCION,LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,3100.0,6,18600.0,zn2
2009-06-07,2009,6,7,CD. CONSTITUCION,LAS BARRANCAS,LAS BARRANCAS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,114.0,7,798.0,zn2
2009-06-07,2009,6,7,CD. CONSTITUCION,SAN JUANICO,SAN JUANICO,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,959.0,4,3836.0,zn2
2009-06-08,2009,6,8,CD. CONSTITUCION,LAS BARRANCAS,LAS BARRANCAS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,14.0,6,84.0,zn2
2009-06-09,2009,6,9,CD. CONSTITUCION,SAN JUANICO,SAN JUANICO,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,1754.0,4,7016.0,zn2
2009-06-10,2009,6,10,CD. CONSTITUCION,LAS BARRANCAS,LAS BARRANCAS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,122.0,7,854.0,zn2
2009-06-12,2009,6,12,CD. CONSTITUCION,LAS BARRANCAS,LA PUNTA DEL NORTE,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,40.0,7,280.0,zn2
2009-06-13,2009,6,13,CD. CONSTITUCION,LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,2060.0,6,12360.0,zn2
2009-06-15,2009,6,15,CD. CONSTITUCION,LAS BARRANCAS,LAS BARRANCAS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,42.0,7,294.0,zn2
2009-06-15,2009,6,15,CD. CONSTITUCION,SAN JUANICO,LA PUNTA DEL NORTE,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,946.0,3,2838.0,zn2
2009-06-17,2009,6,17,CD. CONSTITUCION,LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,2675.0,6,16050.0,zn2
2009-06-18,2009,6,18,CD. CONSTITUCION,SAN JUANICO,LA PUNTA DEL NORTE,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,188.0,3,564.0,zn2
2009-06-19,2009,6,19,CD. CONSTITUCION,LAS BARRANCAS,LAS BARRANCAS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,262.0,5,1310.0,zn2
2009-06-20,2009,6,20,CD. CONSTITUCION,LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,1000.0,4,4000.0,zn2
2009-06-21,2009,6,21,CD. CONSTITUCION,SAN JUANICO,SAN JUANICO,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,290.0,3,870.0,zn2
2009-06-23,2009,6,23,CD. CONSTITUCION,LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,1660.0,6,9960.0,zn2
2009-06-27,2009,6,27,CD. CONSTITUCION,SAN JUANICO,SAN JUANICO,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,748.0,3,2244.0,zn2
2009-06-29,2009,6,29,CD. CONSTITUCION,LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,1524.0,6,9144.0,zn2
2009-06-30,2009,6,30,CD. CONSTITUCION,LAS BARRANCAS,LAS BARRANCAS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,178.0,3.5,623.0,zn2
2009-06-30,2009,6,30,CD. CONSTITUCION,SAN JUANICO,SAN JUANICO,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,242.0,4,968.0,zn2
2009-07-01,2009,7,1,CD. CONSTITUCION,BANDERITAS,BANDERITAS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,300.0,3,900.0,zn2
2009-07-02,2009,7,2,CD. CONSTITUCION,LAS BARRANCAS,LAS BARRANCAS (B.C.S.),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,120.0,4,480.0,zn2
2009-07-03,2009,7,3,CD. CONSTITUCION,SAN JUANICO II (OCEANO PACIFICO),SAN JUANICO II (OCEANO PACIFICO),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,498.0,4,1992.0,zn2
2009-07-06,2009,7,6,CD. CONSTITUCION,SAN JUANICO II (OCEANO PACIFICO),SAN JUANICO II (OCEANO PACIFICO),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,284.0,4,1136.0,zn2
2009-07-07,2009,7,7,CD. CONSTITUCION,SAN JUANICO II (OCEANO PACIFICO),SAN JUANICO II (OCEANO PACIFICO),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,58.0,4,232.0,zn2
2009-07-08,2009,7,8,CD. CONSTITUCION,LAS BARRANCAS,LAS BARRANCAS (B.C.S.),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,30.0,3,90.0,zn2
2009-07-08,2009,7,8,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,AGUAS LITORALES (LOPEZ MATEOS),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,1900.0,3,5700.0,zn2
2009-07-10,2009,7,10,CD. CONSTITUCION,SAN JUANICO II (OCEANO PACIFICO),SAN JUANICO II (OCEANO PACIFICO),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,154.0,4,616.0,zn2
2009-07-13,2009,7,13,CD. CONSTITUCION,SAN JUANICO II (OCEANO PACIFICO),SAN JUANICO II (OCEANO PACIFICO),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,148.0,4,592.0,zn2
2009-07-15,2009,7,15,CD. CONSTITUCION,LAS BARRANCAS,LITORAL DEL OCEANO PACIFICO,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,514.0,4,2056.0,zn2
2009-07-16,2009,7,16,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),BAHIA MAGDALENA (B.C.S.),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,120.0,4,480.0,zn2
2009-07-18,2009,7,18,CD. CONSTITUCION,SAN JUANICO II (OCEANO PACIFICO),SAN JUANICO II (OCEANO PACIFICO),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,182.0,4,728.0,zn2
2009-07-19,2009,7,19,CD. CONSTITUCION,LAS BARRANCAS,LAS BARRANCAS (B.C.S.),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,68.0,4,272.0,zn2
2009-07-21,2009,7,21,CD. CONSTITUCION,SAN JUANICO II (OCEANO PACIFICO),SAN JUANICO II (OCEANO PACIFICO),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,52.0,4,208.0,zn2
2009-07-28,2009,7,28,CD. CONSTITUCION,BANDERITAS,BANDERITAS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,176.0,3.75,660.0,zn2
2009-07-31,2009,7,31,CD. CONSTITUCION,BANDERITAS,BANDERITAS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,150.0,3.5,525.0,zn2
2009-08-02,2009,8,2,CD. CONSTITUCION,LAS BARRANCAS,AGUAS LITORALES (CD. CONSTITUCION),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,88.0,3,264.0,zn2
2009-08-05,2009,8,5,CD. CONSTITUCION,ENSENADA BLANCA,ISLA CATALANA,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,200.0,5,1000.0,zn2
2009-08-06,2009,8,6,CD. CONSTITUCION,ESTERO SAN VICENTE,SAN VICENTE,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,1600.0,7,11200.0,zn2
2009-08-06,2009,8,6,CD. CONSTITUCION,LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,800.0,4,3200.0,zn2
2009-08-06,2009,8,6,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),BAHIA MAGDALENA (B.C.S.),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,83.0,5,415.0,zn2
2009-08-08,2009,8,8,CD. CONSTITUCION,LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,875.0,4,3500.0,zn2
2009-08-12,2009,8,12,CD. CONSTITUCION,LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,1000.0,3,3000.0,zn2
2009-08-13,2009,8,13,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),AGUAS LITORALES (SAN SAN CARLOS),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,202.0,3,606.0,zn2
2009-08-19,2009,8,19,CD. CONSTITUCION,LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,1600.0,4,6400.0,zn2
2009-08-27,2009,8,27,CD. CONSTITUCION,LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,1580.0,4,6320.0,zn2
2009-08-31,2009,8,31,CD. CONSTITUCION,LAS BARRANCAS,LAS BARRANCAS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,966.0,3.5,3381.0,zn2
2009-08-31,2009,8,31,CD. CONSTITUCION,LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,1950.0,4,7800.0,zn2
2009-12-07,2009,12,7,CD. CONSTITUCION,PUERTO CHALE,CABO TOSCO,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,1800.0,4,7200.0,zn2
2009-12-30,2009,12,30,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),CABO SAN LAZARO,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,64.0,6,384.0,zn2
2010-01-07,2010,1,7,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,40.0,6,240.0,zn2
2010-01-19,2010,1,19,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),SAN LAZARO (SUBZONA III),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,14.0,4,56.0,zn2
2010-01-30,2010,1,30,SAN CARLOS,,ALTAMAR,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,93.0,4,372.0,zn2
2010-03-08,2010,3,8,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),BAHIA MAGDALENA (B.C.S.),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,100.0,6,600.0,zn2
2010-03-25,2010,3,25,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,3000.0,4,12000.0,zn2
2010-03-30,2010,3,30,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,1500.0,4,6000.0,zn2
2010-04-03,2010,4,3,CD. CONSTITUCION,SAN JUANICO II (OCEANO PACIFICO),SAN JUANICO II (OCEANO PACIFICO),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,50.0,9,450.0,zn2
2010-04-13,2010,4,13,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),BAHIA MAGDALENA (B.C.S.),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,200.0,4,800.0,zn2
2010-04-21,2010,4,21,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),BAHIA MAGDALENA (B.C.S.),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,1300.0,5.666666667,7366.6666671,zn2
2010-04-24,2010,4,24,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,PUERTO ADOLFO LOPEZ MATEOS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,1500.0,6,9000.0,zn2
2010-05-11,2010,5,11,CD. CONSTITUCION,LAS BARRANCAS,LAS BARRANCAS (B.C.S.),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,36.0,8,288.0,zn2
2010-05-11,2010,5,11,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,800.0,4,3200.0,zn2
2010-05-14,2010,5,14,CD. CONSTITUCION,LAS BARRANCAS,LAS BARRANCAS (B.C.S.),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,238.0,4,952.0,zn2
2010-05-14,2010,5,14,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,1550.0,4,6200.0,zn2
2010-05-16,2010,5,16,CD. CONSTITUCION,LAS BARRANCAS,LAS BARRANCAS (B.C.S.),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,40.0,4,160.0,zn2
2010-05-18,2010,5,18,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),BAHIA MAGDALENA (B.C.S.),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,1900.0,4,7600.0,zn2
2010-05-31,2010,5,31,CD. CONSTITUCION,LAS BARRANCAS,LAS BARRANCAS (B.C.S.),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,64.0,3,192.0,zn2
2010-06-01,2010,6,1,CD. CONSTITUCION,LAS BARRANCAS,LAS BARRANCAS (B.C.S.),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,24.0,4,96.0,zn2
2010-06-01,2010,6,1,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,650.0,4,2600.0,zn2
2010-06-04,2010,6,4,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,1400.0,4,5600.0,zn2
2010-06-04,2010,6,4,CD. CONSTITUCION,SAN JUANICO II (OCEANO PACIFICO),BAHIA SAN JUANICO II,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,863.0,6,5178.0,zn2
2010-06-07,2010,6,7,CD. CONSTITUCION,SAN JUANICO II (OCEANO PACIFICO),SAN JUANICO II (OCEANO PACIFICO),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,300.0,5,1500.0,zn2
2010-06-08,2010,6,8,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,2000.0,4,8000.0,zn2
2010-06-09,2010,6,9,CD. CONSTITUCION,SAN JUANICO II (OCEANO PACIFICO),SAN JUANICO II (OCEANO PACIFICO),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,986.0,4,3944.0,zn2
2010-06-12,2010,6,12,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,3800.0,4,15200.0,zn2
2010-06-13,2010,6,13,CD. CONSTITUCION,LAS BARRANCAS,LAS BARRANCAS (B.C.S.),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,76.0,4,304.0,zn2
2010-06-14,2010,6,14,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,5000.0,4,20000.0,zn2
2010-06-15,2010,6,15,CD. CONSTITUCION,LAS BARRANCAS,LAS BARRANCAS (B.C.S.),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,946.0,5,4730.0,zn2
2010-06-15,2010,6,15,CD. CONSTITUCION,PAILABOTE,BOCA SANTO DOMINGO,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,3000.0,4,12000.0,zn2
2010-06-15,2010,6,15,CD. CONSTITUCION,SAN JUANICO II (OCEANO PACIFICO),BAHIA SAN JUANICO II,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,800.0,5,4000.0,zn2
2010-06-17,2010,6,17,CD. CONSTITUCION,LAS BARRANCAS,LAS BARRANCAS (B.C.S.),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,120.0,7,840.0,zn2
2010-06-17,2010,6,17,CD. CONSTITUCION,PAILABOTE,BOCA SANTO DOMINGO,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,1200.0,4,4800.0,zn2
2010-06-17,2010,6,17,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,3600.0,4,14400.0,zn2
2010-06-18,2010,6,18,CD. CONSTITUCION,SAN JUANICO II (OCEANO PACIFICO),SAN JUANICO II (OCEANO PACIFICO),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,12.0,6,72.0,zn2
2010-06-21,2010,6,21,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,1100.0,4,4400.0,zn2
2010-06-23,2010,6,23,CD. CONSTITUCION,PAILABOTE,BOCA SANTO DOMINGO,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,2000.0,4,8000.0,zn2
2010-06-25,2010,6,25,CD. CONSTITUCION,PAILABOTE,BOCA SANTO DOMINGO,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,1500.0,4,6000.0,zn2
2010-06-25,2010,6,25,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,2000.0,4,8000.0,zn2
2010-06-28,2010,6,28,CD. CONSTITUCION,SAN JUANICO II (OCEANO PACIFICO),SAN JUANICO II (OCEANO PACIFICO),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,744.0,3,2232.0,zn2
2010-07-02,2010,7,2,CD. CONSTITUCION,SAN JUANICO II (OCEANO PACIFICO),SAN JUANICO II (OCEANO PACIFICO),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,84.0,3,252.0,zn2
2010-07-03,2010,7,3,CD. CONSTITUCION,LAS BARRANCAS,LAS BARRANCAS (B.C.S.),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,312.0,4,1248.0,zn2
